model,window_id,case_id,difficulty,letter,predicted_action,correct,error,repeats,letters,consistency,responses,result_1_action,result_1_ratio,result_aux_action,result_aux_ratio,result_real
mpc,case4478_w61764,4478,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5098,increase_opioid,0.4306,increase_opioid
mpc,case4991_w68837,4991,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.7564,reduce_hypnotic,0.0957,increase_opioid
mpc,case5188_w71527,5188,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5123,reduce_hypnotic,0.3851,reduce_opioid
mpc,case5188_w71536,5188,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5223,reduce_opioid,0.2673,increase_opioid
mpc,case5323_w73688,5323,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.3572,increase_opioid,0.2823,reduce_opioid
mpc,case5323_w73689,5323,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.5916,increase_opioid,0.3299,increase_opioid
mpc,case5337_w73902,5337,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.2704,increase_hypnotic,0.2604,reduce_opioid
mpc,case5439_w75286,5439,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.5242,increase_opioid,0.1947,no_action
mpc,case5607_w77594,5607,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.6957,reduce_opioid,0.1204,reduce_hypnotic
mpc,case5615_w77783,5615,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.7893,reduce_opioid,0.1812,increase_opioid
mpc,case5615_w77788,5615,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.5477,increase_opioid,0.1796,increase_opioid
mpc,case5621_w77930,5621,hard,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.6457,increase_opioid,0.1371,no_action
mpc,case5621_w77937,5621,hard,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.5592,reduce_opioid,0.2046,no_action
mpc,case5687_w79062,5687,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6069,reduce_opioid,0.295,reduce_opioid
mpc,case5687_w79102,5687,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.7681,reduce_opioid,0.1528,no_action
mpc,case569_w7779,569,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6388,increase_hypnotic,0.1935,increase_opioid
mpc,case5741_w79863,5741,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",increase_opioid,0.8356,reduce_opioid,0.088,increase_opioid
mpc,case574_w7887,574,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.4058,increase_opioid,0.3795,no_action
mpc,case574_w7890,574,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.7922,reduce_hypnotic,0.0748,no_action
mpc,case5775_w80334,5775,easy,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.7434,reduce_opioid,0.1091,increase_opioid
mpc,case5775_w80341,5775,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.5546,reduce_opioid,0.2162,reduce_opioid
mpc,case5777_w80390,5777,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.5424,reduce_opioid,0.171,no_action
mpc,case5866_w82011,5866,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",increase_opioid,0.3199,reduce_hypnotic,0.2045,increase_hypnotic
mpc,case5990_w83748,5990,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.7641,reduce_hypnotic,0.1006,reduce_hypnotic
mpc,case6069_w85021,6069,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.2951,no_action,0.2393,reduce_hypnotic
mpc,case6069_w85082,6069,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.7269,reduce_hypnotic,0.1228,no_action
mpc,case6069_w85101,6069,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.5712,reduce_opioid,0.1464,no_action
mpc,case6069_w85103,6069,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.4729,increase_opioid,0.2763,increase_opioid
mpc,case6069_w85114,6069,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.574,reduce_opioid,0.1382,reduce_opioid
mpc,case6119_w85684,6119,easy,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.6587,reduce_opioid,0.1317,no_action
mpc,case6148_w86088,6148,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.725,reduce_opioid,0.1167,increase_opioid
mpc,case6306_w88536,6306,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.8043,increase_opioid,0.1207,increase_opioid
mpc,case6306_w88555,6306,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.7603,increase_opioid,0.2164,increase_opioid
mpc,case6306_w88560,6306,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.644,increase_opioid,0.3403,reduce_opioid
mpc,case671_w9425,671,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.6517,increase_opioid,0.1627,no_action
mpc,case671_w9444,671,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.3596,reduce_opioid,0.293,reduce_hypnotic
mpc,case674_w9518,674,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",increase_opioid,0.4485,reduce_opioid,0.2731,increase_opioid
mpc,case801_w11323,801,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.5058,reduce_opioid,0.2035,reduce_opioid
mpc,case801_w11328,801,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.3433,increase_hypnotic,0.234,increase_opioid
mpc,case816_w11489,816,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.4373,increase_opioid,0.2425,reduce_opioid
mpc,case937_w13050,937,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5038,reduce_opioid,0.2155,reduce_hypnotic
mpc,case937_w13069,937,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.3674,increase_opioid,0.277,reduce_hypnotic
pid,case1024_w14274,1024,hard,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.3011,reduce_opioid,0.2465,no_action
pid,case1233_w17264,1233,easy,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.5061,reduce_hypnotic,0.1999,reduce_hypnotic
pid,case1247_w17441,1247,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5708,increase_opioid,0.2173,increase_hypnotic
pid,case1258_w17563,1258,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.3515,increase_opioid,0.3151,reduce_opioid
pid,case1258_w17571,1258,medium,a,increase_hypnotic,1,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.7117,increase_opioid,0.2564,increase_hypnotic
pid,case1348_w18846,1348,hard,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",increase_hypnotic,0.4129,increase_opioid,0.2811,increase_opioid
pid,case1348_w18856,1348,hard,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5033,increase_opioid,0.4084,reduce_opioid
pid,case1497_w20588,1497,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.7382,increase_opioid,0.0791,no_action
pid,case1497_w20596,1497,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.6318,reduce_opioid,0.134,no_action
pid,case1566_w21557,1566,medium,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.8612,increase_opioid,0.0635,no_action
pid,case1621_w22201,1621,medium,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.4444,reduce_opioid,0.2209,no_action
pid,case1715_w23532,1715,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",increase_opioid,0.7298,reduce_opioid,0.2386,increase_opioid
pid,case1749_w23966,1749,easy,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_hypnotic,0.6322,reduce_opioid,0.2881,increase_hypnotic
pid,case1749_w23970,1749,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.2739,reduce_opioid,0.2325,reduce_opioid
pid,case1749_w23984,1749,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",increase_opioid,0.6929,reduce_opioid,0.2445,increase_opioid
pid,case1771_w24285,1771,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.6305,reduce_hypnotic,0.1956,no_action
pid,case1771_w24290,1771,easy,b,reduce_hypnotic,0,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.947,reduce_opioid,0.0176,no_action
pid,case1809_w24652,1809,hard,e,no_action,1,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",no_action,0.5296,increase_opioid,0.4314,no_action
pid,case1809_w24689,1809,hard,b,reduce_hypnotic,1,False,3,"[""b"", ""b"", ""b""]",1.0,"[{""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""b"", ""raw"": ""reduce_hypnotic"", ""explanation"": """", ""error"": false}]",no_action,0.4086,reduce_opioid,0.2673,reduce_hypnotic
pid,case1942_w26502,1942,medium,a,increase_hypnotic,0,False,3,"[""a"", ""a"", ""a""]",1.0,"[{""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}, {""letter"": ""a"", ""raw"": ""increase_hypnotic"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5012,increase_opioid,0.4766,increase_opioid
pid,case2063_w28111,2063,medium,e,no_action,0,False,3,"[""e"", ""e"", ""e""]",1.0,"[{""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}, {""letter"": ""e"", ""raw"": ""no_action"", ""explanation"": """", ""error"": false}]",reduce_opioid,0.5131,increase_opioid,0.2989,reduce_opioid
